competition,race_type,sex,host_nation,country,day,month,year,time,latitude,longitude,NOAA_stationid,station_location,station_distance,air_temp,dew_pt,wind_speed,adj_wind_speed,relative_humidity,clouds,diff_req_time,time_zone,solar_rad,heat_index,simp_wetbulb_globetemp,wetbulb_globetemp,world_record,standing_record,first_place,second_place,third_place,,,,,,,,,,,
Diamond League,5k,Women,SHANGHAI,CHINA,15,5,2011,21:27:00,31.2252985,121.489049,58367099999,CH; HONGQIAO INTERNATIONAL,14.8,19.0,15.0,1.0,0.4,77.6,6,3,8,0,19,21.4,16.7,00:14:11,00:14:27,00:14:32,00:14:33,00:14:33,,,,,,,,,,,
Diamond League,5k,Women,EUGENE,US,3,6,2011,20:25:00,44.0505054,-123.09505,72693024221,OR US; EUGENE MAHLON SWEET FIELD,13.2,21.1,10.6,6.7,2.8,51.1,5,29,-7,429,20.6,20.9,18.3,00:14:11,00:14:27,00:14:34,00:14:35,00:14:37,,,,,,,,,,,
Diamond League,5k,Women,OSLO,NORWAY,9,6,2011,21:10:00,59.9133301,10.7389701,1492099999,NO; OSLO BLINDERN,4.3,16.6,15.6,2.0,0.8,93.8,8,10,2,40,16.8,20.3,16.1,00:14:11,00:14:27,00:14:37,00:14:37,00:14:38,,,,,,,,,,,
Diamond League,5k,Women,PARIS,FRANCE,8,7,2011,20:58:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,20.3,9.2,3.1,1.3,48.9,2,2,2,213,19.7,20,16.8,00:14:11,00:14:27,00:14:30,00:14:32,00:14:35,,,,,,,,,,,
Diamond League,5k,Women,stockholm,SWEDEN,29,7,2011,21:25:00,59.3251172,18.0710935,2484099999,SW; STOCKHOLM OBSERVATORIET,2.8,21.0,15.0,5.6,2.3,68.6,5,25,2,20,20.9,22.6,18.1,00:14:11,00:14:27,00:14:21,00:14:44,00:14:45,,,,,,,,,,,
Diamond League,5k,Women,LONDON,UK,6,8,2011,15:45:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,19.0,9.0,4.2,1.7,52.3,2,15,1,49,18.3,19.2,14.9,00:14:11,00:14:21,00:15:01,00:15:07,00:15:07,,,,,,,,,,,
Diamond League,5k,Women,ZURICH,switzerland,8,9,2011,20:15:00,47.3744489,8.5410422,6660099999,SZ; ZUERICH FLUNTERN,2.2,16.4,10.9,0.5,0.2,70.0,5,15,2,21,15.9,18.4,13.7,00:14:11,00:14:21,00:14:30,00:14:30,00:14:35,,,,,,,,,,,
Diamond League,5k,Women,ROME,ITALY,31,5,2012,21:15:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,19.0,15.0,1.5,0.6,77.6,6,85,2,3,19,21.4,16.8,00:14:11,00:14:21,00:14:36,00:14:36,00:14:40,,,,,,,,,,,
Diamond League,5k,Women,brussels,belgium,7,9,2012,21:37:00,50.8436709,4.36743669,6447099999,BE; UCCLE,5.0,14.5,9.7,1.0,0.4,72.9,6,23,2,191,13.9,16.9,14,00:14:11,00:14:21,00:14:46,00:14:47,00:14:48,,,,,,,,,,,
Diamond League,5k,Women,SHANGHAI,CHINA,18,5,2013,21:25:00,31.2252985,121.489049,58367099999,CH; HONGQIAO INTERNATIONAL,14.8,18.0,16.0,4.0,1.7,88.1,8,5,8,0,18.2,21.3,16.8,00:14:11,00:14:21,00:14:46,00:14:48,00:14:48,,,,,,,,,,,
Diamond League,5k,Women,EUGENE,US,1,6,2013,12:38:00,44.0505054,-123.09505,72693024221,OR US; EUGENE MAHLON SWEET FIELD,13.2,7.0,6.0,0.0,0.0,93.4,9,5,-7,0,6.2,11.6,5,00:14:11,00:14:21,00:14:42,00:14:43,00:14:44,,,,,,,,,,,
Diamond League,5k,Women,OSLO,NORWAY,13,6,2013,20:25:00,59.9133301,10.7389701,1492099999,NO; OSLO BLINDERN,4.3,13.8,12.5,3.0,1.2,91.9,8,25,2,66,13.6,17.5,13.3,00:14:11,00:14:21,00:14:27,00:14:33,00:14:38,,,,,,,,,,,
Diamond League,5k,Women,PARIS,FRANCE,6,7,2013,20:27:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,24.0,15.0,3.6,1.5,57.2,3,27,2,297,23.9,24.3,21.3,00:14:11,00:14:21,00:14:24,00:14:26,00:14:42,,,,,,,,,,,
Diamond League,5k,Women,ZURICH,switzerland,29,8,2013,20:13:00,47.3744489,8.5410422,6660099999,SZ; ZUERICH FLUNTERN,2.2,14.7,11.2,1.0,0.4,79.6,7,13,2,44,14.3,17.5,13.1,00:14:11,00:14:21,00:14:33,00:14:35,00:14:40,,,,,,,,,,,
Diamond League,5k,Women,ROME,ITALY,5,6,2014,20:45:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,19.0,13.0,1.0,0.4,68.2,5,55,2,64,18.7,20.6,16.6,00:14:11,00:14:21,00:14:35,00:14:37,00:14:40,,,,,,,,,,,
Diamond League,5k,Women,SHANGHAI,CHINA,17,5,2015,20:26:00,31.2252985,121.489049,58367099999,CH; HONGQIAO INTERNATIONAL,14.8,20.0,18.0,2.0,0.8,88.3,8,4,8,0,20.4,23.4,18.7,00:14:11,00:14:21,00:14:14,00:14:40,00:14:42,,,,,,,,,,,
Diamond League,5k,Women,EUGENE,US,30,5,2015,14:12:00,44.0505054,-123.09505,72693024221,OR US; EUGENE MAHLON SWEET FIELD,13.2,12.8,8.9,3.1,1.3,77.2,5,12,-7,0,12.2,15.7,10.8,00:14:11,00:14:14,00:14:20,00:14:32,00:14:47,,,,,,,,,,,
Diamond League,5k,Women,OSLO,NORWAY,11,6,2015,21:10:00,59.9133301,10.7389701,1492099999,NO; OSLO BLINDERN,4.3,14.4,1.7,4.0,1.7,42.2,1,10,2,164,13,14.8,10.6,00:14:11,00:14:14,00:14:21,00:14:39,00:14:40,,,,,,,,,,,
Diamond League,5k,Women,PARIS,FRANCE,4,7,2015,21:32:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,28.0,17.0,1.9,0.8,51.3,2,,2,121,28.6,27.4,23.4,00:14:11,00:14:14,00:14:15,00:14:22,00:14:34,,,,,,,,,,,
Diamond League,5k,Women,LONDON,UK,25,7,2015,15:15:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,20.1,8.6,0.0,0.0,47.6,2,15,1,169,19.4,19.7,17.8,00:14:11,00:14:14,00:14:55,00:14:57,00:15:11,,,,,,,,,,,
Diamond League,5k,Women,RABAT,MOROCCO,22,5,2016,18:42:00,34.022405,-6.834543,60135099999,MO; SALE,8.3,20.0,15.0,5.1,2.1,73.0,6,12,1,0,20,22,17.5,00:14:11,00:14:14,00:14:16,00:14:29,00:14:35,,,,,,,,,,,
Diamond League,5k,Women,ROME,ITALY,2,6,2016,20:42:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,18.0,14.0,1.9,0.8,77.5,6,,2,58,17.9,20.4,16.3,00:14:11,00:14:14,00:14:13,00:14:34,00:14:34,,,,,,,,,,,
Diamond League,5k,Women,birmingham,UK,5,6,2016,15:17:00,52.4796992,-1.9026911,3534099999,UK; BIRMINGHAM,10.9,22.0,14.0,3.1,1.3,60.5,3,3,1,170,21.8,22.7,19.2,00:14:11,00:14:13,00:15:13,00:15:13,00:15:19,,,,,,,,,,,
Diamond League,5k,Women,brussels,belgium,9,9,2016,20:40:00,50.8436709,4.36743669,6447099999,BE; UCCLE,5.0,19.0,12.0,1.7,0.7,63.9,4,20,2,5,18.6,20.2,15.6,00:14:11,00:14:13,00:14:19,00:14:26,00:14:30,,,,,,,,,,,
Diamond League,5k,Women,SHANGHAI,CHINA,13,5,2017,20:27:00,31.2252985,121.489049,58367099999,CH; HONGQIAO INTERNATIONAL,14.8,20.0,18.0,1.0,0.4,88.3,8,3,8,0,20.4,23.4,18.6,00:14:11,00:14:13,00:14:22,00:14:32,00:14:37,,,,,,,,,,,
Diamond League,5k,Women,ROME,ITALY,8,6,2017,21:40:00,41.8933203,12.4829321,16235099999,IT; URBE,6.7,22.0,12.0,1.7,0.7,53.1,2,,2,0,21.6,21.9,17.3,00:14:11,00:14:13,00:14:18,00:14:33,00:14:33,,,,,,,,,,,
Diamond League,5k,Women,LONDON,UK,13,8,2017,19:35:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,14.0,9.0,1.9,0.8,71.9,2,25,1,0,13.3,16.4,11.5,00:14:11,00:14:13,00:14:35,00:14:40,00:14:43,,,,,,,,,,,
Diamond League,5k,Women,brussels,belgium,1,9,2017,20:18:00,50.8436709,4.36743669,6447099999,BE; UCCLE,5.0,12.7,11.5,1.0,0.4,92.4,8,18,2,26,12.4,16.5,11.8,00:14:11,00:14:13,00:14:26,00:14:28,00:14:32,,,,,,,,,,,
Diamond League,5k,Women,EUGENE,US,26,5,2018,14:10:00,44.0505054,-123.09505,72693024221,OR US; EUGENE MAHLON SWEET FIELD,13.2,7.2,6.1,0.0,0.0,92.7,9,16,-7,0,6.4,11.7,5.2,00:14:11,00:14:13,00:14:27,00:14:30,00:14:35,,,,,,,,,,,
Diamond League,5k,Women,RABAT,MOROCCO,13,7,2018,21:05:00,34.022405,-6.834543,60135099999,MO; SALE,8.3,20.4,15.0,2.1,0.9,71.2,5,5,1,0,20.4,22.2,17.6,00:14:11,00:14:13,00:14:22,00:14:22,00:14:23,,,,,,,,,,,
Diamond League,5k,Women,ZURICH,switzerland,30,8,2018,21:20:00,47.3744489,8.5410422,6660099999,SZ; ZUERICH FLUNTERN,2.2,15.4,12.0,1.5,0.6,80.2,7,20,2,0,15.1,18.2,13.4,00:14:11,00:14:13,00:14:38,00:14:39,00:14:41,,,,,,,,,,,
Diamond League,5k,Women,LONDON,UK,21,7,2019,14:56:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,23.0,13.0,5.3,2.2,53.4,2,4,1,232,22.7,22.9,19.5,00:14:11,00:14:13,00:14:20,00:14:21,00:14:22,,,,,,,,,,,
Diamond League,5k,Women,brussels,belgium,6,9,2019,20:45:00,50.8436709,4.36743669,6447099999,BE; UCCLE,5.0,14.3,14.3,2.0,0.8,100.0,8,15,2,3,14.4,18.5,13.9,00:14:11,00:14:13,00:14:26,00:14:30,00:14:30,,,,,,,,,,,
Olympic,5k,Men,Helsinki,Finland,24,7,1952,20:50:33,60.1674098,24.9425769,2974099999,FI; HELSINKI VANTAA,16.7,15.0,10.0,6.2,2.6,72.0,5,135,3,44,14.4,17.3,12.9,00:13:58,00:14:17,00:14:07,00:14:07,00:14:09,,,,,,,,,,,
Olympic,5k,Men,Melbourne,Australia,28,11,1956,20:50:33,-37.814217,144.96316,94868099999,AS; MELBOURNE REGIONAL OFFICE,0.4,12.2,8.9,3.6,1.5,80.3,7,15,10,0,11.6,15.3,10.5,00:13:37,00:14:07,00:13:40,00:13:51,00:13:54,,,,,,,,,,,
Olympic,5k,Men,Tokyo,Japan,18,10,1964,20:50:33,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,12.2,7.8,3.6,1.5,74.5,6,15,9,0,11.4,15,10.1,00:13:35,00:13:40,00:13:49,00:13:50,00:13:50,,,,,,,,,,,
Olympic,5k,Men,Montreal,Canada,30,7,1976,20:50:33,45.4972159,-73.610364,72627094792,QC CA; MONTREAL DORVAL INTERNATIONAL AIRPORT,11.4,21.0,17.0,0.0,0.0,77.9,1,15,-4,0,21.2,23.5,18.5,00:13:13,00:13:26,00:13:25,00:13:25,00:13:25,,,,,,,,,,,
Olympic,5k,Men,Moscow,russia,1,8,1980,20:50:33,55.7504461,37.6174943,27612099999,RS; MOSKVA VDNH DOLGOPRUDNYJ,9.2,18.0,13.0,2.0,0.8,72.6,5,45,3,0,17.8,20,15.4,00:13:08,00:13:20,00:13:21,00:13:22,00:13:22,,,,,,,,,,,
Olympic,5k,Men,Seoul,South Korea,1,10,1988,20:50:33,37.5666791,126.978291,47108099999,KS; SEOUL CITY,1.0,12.9,8.2,0.5,0.2,73.1,6,45,9,0,12.2,15.5,10.1,00:12:58,00:13:06,00:13:12,00:13:16,00:13:16,,,,,,,,,,,
Olympic,5k,Men,Barcelona,Spain,8,8,1992,20:40:00,41.3828939,2.1774322,8181099999,SP; BARCELONA,12.6,27.0,25.0,4.1,1.7,88.9,8,10,2,0,30.9,31.7,25.8,00:12:58,00:13:06,00:13:13,00:13:13,00:13:13,,,,,,,,,,,
Olympic,5k,Men, Sydney,Australia,30,9,2000,20:50:00,-33.854815,151.216453,94768099999,AS; SYDNEY OBSERVATORY HILL,1.6,23.0,4.0,5.3,2.2,29.0,0,70,10,0,22.1,20.2,15.5,00:12:39,00:13:06,00:13:35,00:13:36,00:13:36,,,,,,,,,,,
Olympic,5k,Men, ATHENS,GREECE,28,8,2004,21:05:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,23.6,14.9,0.0,0.0,58.2,3,5,3,0,23.5,24,19.1,00:12:37,00:13:06,00:13:14,00:13:15,00:13:15,,,,,,,,,,,
Olympic,5k,Men,beijing,CHINA,23,8,2008,20:10:00,39.906217,116.391275,54511099999,CH; BEIJING CAPITAL INTERNATIONAL AIRPORT,25.4,24.0,14.0,4.0,1.7,53.6,2,10,8,0,23.9,23.8,19.2,00:12:37,00:13:06,00:12:58,00:13:03,00:13:06,,,,,,,,,,,
Olympic,5k,Men,RIO DE JANEIRO,BRAZIL,20,8,2016,21:30:00,-22.911013,-43.209372,83755099999,BR; SANTOS DUMONT,4.7,22.0,21.0,3.6,1.5,94.1,8,30,-3,0,22.7,26.2,21.3,00:12:37,00:12:58,00:13:03,00:13:04,00:13:04,,,,,,,,,,,
Olympic,5k,Women, Sydney,Australia,25,9,2000,20:55:00,-33.854815,151.216453,94768099999,AS; SYDNEY OBSERVATORY HILL,1.6,18.0,12.0,6.1,2.5,68.0,5,65,10,0,17.6,19.7,15.2,00:14:28,00:15:00,00:14:41,00:14:41,00:14:42,,,,,,,,,,,
Olympic,5k,Women, ATHENS,GREECE,23,8,2004,22:00:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,25.2,11.6,0.0,0.0,42.7,1,60,3,0,24.9,23.6,18.9,00:14:25,00:14:41,00:14:46,00:14:48,00:14:52,,,,,,,,,,,
Olympic,5k,Women,beijing,CHINA,22,8,2008,20:40:00,39.906217,116.391275,54511099999,CH; BEIJING CAPITAL INTERNATIONAL AIRPORT,25.4,19.0,18.0,3.0,1.2,93.9,8,10,8,0,19.4,22.8,18.2,00:14:11,00:14:41,00:15:41,00:15:44,00:15:45,,,,,,,,,,,
Olympic,5k,Women,LONDON,UK,10,8,2012,20:05:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,22.0,14.0,3.1,1.3,60.5,3,5,1,0,21.8,22.7,18.1,00:14:11,00:14:41,00:15:04,00:15:05,00:15:05,,,,,,,,,,,
Olympic,5k,Women,RIO DE JANEIRO,BRAZIL,19,8,2016,21:40:00,-22.911013,-43.209372,83755099999,BR; SANTOS DUMONT,4.7,24.0,21.0,2.6,1.1,83.4,7,20,-3,0,24.6,27.3,22.3,00:14:11,00:14:41,00:14:26,00:14:30,00:14:34,,,,,,,,,,,
Olympic,5k,Men,Los Angeles,USA,11,8,1984,20:15:00,34.0536909,-118.24276,72295023174,CA US; LOS ANGELES INTERNATIONAL AIRPORT,18.6,24.4,16.7,5.2,2.2,62.2,5,15,-8,0,24.5,25.3,20.6,00:13:00,00:13:20,00:13:06,00:13:08,00:13:09,,,,,,,,,,,
World Championships,5k,Men,TOKYO,japan,1,9,1991,17:10:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,25.4,19.6,2.6,1.1,70.4,5,10,9,0,25.8,27.3,22.4,00:12:58,00:13:22,00:13:14,00:13:17,00:13:23,,,,,,,,,,,
World Championships,5k,Men,stuttgart,GERMANY,16,8,1993,20:20:00,48.7784485,9.1800132,Messstetten,,66.0,21.0,13.0,1.5,0.6,60.3,3,,2,123,20.7,21.7,18.2,00:12:58,00:13:14,00:13:03,00:13:03,00:13:05,,,,,,,,,,,
World Championships,5k,Men,goteborg,SWEDEN,13,8,1995,17:15:00,57.7072326,11.9670171,2512099999,SW; SAVE,9.4,20.0,16.0,8.2,3.4,77.8,6,25,2,394,20.1,22.4,19.5,00:12:55,00:13:03,00:13:17,00:13:17,00:13:18,,,,,,,,,,,
World Championships,5k,Men,athens,GREECE,10,8,1997,19:25:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,26.0,17.0,4.1,1.7,57.7,3,25,3,107,26.2,26.3,22.1,00:12:44,00:13:03,00:13:07,00:13:09,00:13:11,,,,,,,,,,,
World Championships,5k,Men,SEVILLA,SPAIN,28,8,1999,21:30:00,37.3886303,-5.9953403,8391099999,SP; SEVILLA,9.6,25.8,15.3,3.6,1.5,52.4,2,30,2,0,25.8,25.4,20.7,00:12:39,00:13:03,00:12:58,00:12:59,00:12:59,,,,,,,,,,,
World Championships,5k,Men,EDMONTON,CANADA,10,8,2001,22:25:00,53.535411,-113.50799,71157099999,CA; EDMONTON MUNICIPAL CR10 ALTA,3.5,15.0,13.0,3.1,1.3,87.8,8,,-6,145,14.9,18.3,14.7,00:12:39,00:12:58,00:13:01,00:13:03,00:13:05,,,,,,,,,,,
World Championships,5k,Men,PARIS,FRANCE,31,8,2003,18:40:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,16.7,7.6,1.0,0.4,55.0,3,20,2,410,15.9,17.5,17,00:12:39,00:12:58,00:12:53,00:12:53,00:12:53,,,,,,,,,,,
World Championships,5k,Men,HELSINKI,FINLAND,14,8,2005,20:20:00,60.1674098,24.9425769,2988099999,FI; ISOSAARI,10.2,16.0,14.7,5.0,2.1,92.0,8,40,3,7,16.1,19.6,15.2,00:12:37,00:12:53,00:13:33,00:13:33,00:13:33,,,,,,,,,,,
World Championships,5k,Men,OSAKA,JAPAN,2,9,2007,19:30:00,34.6198813,135.490357,47772099999,JA; OSAKA,7.5,25.4,21.5,1.5,0.6,79.1,7,30,9,0,26.1,28.4,23.2,00:12:37,00:12:53,00:13:46,00:13:46,00:13:47,,,,,,,,,,,
World Championships,5k,Men,BERLIN,GERMANY,23,8,2009,16:25:00,52.5170365,13.3888599,10384099999,GM; TEMPELHOF,5.0,24.0,4.0,2.5,1.0,27.3,0,,2,630,23.2,20.8,20.4,00:12:37,00:12:53,00:13:17,00:13:17,00:13:18,,,,,,,,,,,
World Championships,5k,Men,DAEGU ,KOREA,4,9,2011,19:40:00,35.8713,128.6018,47143099999,KS; TAEGU ACC KOR AFB,1.9,20.3,17.6,1.0,0.4,84.5,8,80,9,0,20.6,23.4,18.6,00:12:37,00:12:53,00:13:23,00:13:24,00:13:24,,,,,,,,,,,
World Championships,5k,Men,Moscow,RUSSIA,16,8,2013,20:45:00,55.7504461,37.6174943,27612099999,RS; MOSKVA VDNH DOLGOPRUDNYJ,9.2,12.4,11.8,0.0,0.0,96.1,8,15,3,42,12.2,16.4,11.7,00:12:37,00:12:53,00:13:27,00:13:27,00:13:27,,,,,,,,,,,
World Championships,5k,Men,BEIJING ,CHINA,29,8,2015,19:30:00,39.906217,116.391275,54511099999,CH; BEIJING CAPITAL INTERNATIONAL AIRPORT,25.4,21.0,17.0,2.0,0.8,77.9,6,0,8,0,21.2,23.5,18.8,00:12:37,00:12:53,00:13:50,00:13:52,00:13:52,,,,,,,,,,,
World Championships,5k,Men,DOHA,QATAR,30,9,2019,21:20:00,25.2856329,51.5264162,41170099999,QA; DOHA INTERNATIONAL,4.7,31.5,24.7,1.5,0.6,67.4,5,20,3,0,38.1,34,27.8,00:12:37,00:12:53,00:12:59,00:13:00,00:13:01,,,,,,,,,,,
World Championships,5k,Women,ATHENS,GREECE,9,8,1997,20:30:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,27.2,19.9,0.0,0.0,64.5,4,30,3,0,28.7,28.5,23.3,00:14:36,00:14:46,00:14:58,00:14:58,00:14:59,,,,,,,,,,,
World Championships,5k,Women,SEVILLA,SPAIN,27,8,1999,21:15:00,37.3886303,-5.9953403,8391099999,SP; SEVILLA,9.6,25.4,15.2,3.6,1.5,53.3,2,15,2,0,25.4,25.1,20.5,00:14:28,00:14:46,00:14:42,00:14:43,00:14:44,,,,,,,,,,,
World Championships,5k,Women,EDMONTON,CANADA,11,8,2001,17:15:00,53.535411,-113.50799,71157099999,CA; EDMONTON MUNICIPAL CR10 ALTA,3.5,25.0,15.0,3.6,1.5,53.9,2,,-6,119,25,24.8,20.9,00:14:28,00:14:42,00:15:03,00:15:07,00:15:10,,,,,,,,,,,
World Championships,5k,Women,PARIS,FRANCE,30,8,2003,18:35:00,48.8566969,2.3514616,7156099999,FR; PARIS MONTSOURIS,4.6,16.7,7.1,3.1,1.3,53.1,2,25,2,437,15.8,17.4,15.5,00:14:28,00:14:42,00:14:52,00:14:52,00:14:52,,,,,,,,,,,
World Championships,5k,Women,HELSINKI,FINLAND,13,8,2005,20:10:00,60.1674098,24.9425769,2988099999,FI; ISOSAARI,10.2,16.3,14.2,7.0,2.9,87.4,8,50,3,13,16.3,19.6,15.2,00:14:25,00:14:42,00:14:39,00:14:40,00:14:42,,,,,,,,,,,
World Championships,5k,Women,OSAKA,JAPAN,1,9,2007,20:30:00,34.6198813,135.490357,47772099999,JA; OSAKA,7.5,25.9,21.6,0.5,0.2,77.2,6,30,9,0,26.6,28.8,23.4,00:14:17,00:14:39,00:14:58,00:14:59,00:14:59,,,,,,,,,,,
World Championships,5k,Women,BERLIN,GERMANY,22,8,2009,19:35:00,52.5170365,13.3888599,10384099999,GM; TEMPELHOF,5.0,21.0,8.0,1.1,0.5,43.2,0,,2,181,20.3,20.1,17,00:14:11,00:14:39,00:14:58,00:14:58,00:14:58,,,,,,,,,,,
World Championships,5k,Women,Moscow,RUSSIA,17,8,2013,18:55:00,55.7504461,37.6174943,27612099999,RS; MOSKVA VDNH DOLGOPRUDNYJ,9.2,14.7,11.5,0.0,0.0,81.2,7,55,3,34,14.3,17.6,12.9,00:14:11,00:14:39,00:14:50,00:14:51,00:14:51,,,,,,,,,,,
World Championships,5k,Women,BEIJING ,CHINA,30,8,2015,19:15:00,39.906217,116.391275,54511099999,CH; BEIJING CAPITAL INTERNATIONAL AIRPORT,25.4,22.0,19.0,2.0,0.8,83.1,7,15,8,0,22.4,25.1,20.3,00:14:11,00:14:39,00:14:27,00:14:44,00:14:44,,,,,,,,,,,
World Championships,5k,Women,DOHA,QATAR,5,10,2019,21:25:00,25.2856329,51.5264162,41170099999,QA; DOHA INTERNATIONAL,4.7,31.0,17.0,4.1,1.7,43.2,1,5,3,0,31.4,29.1,24.1,00:14:11,00:14:27,00:14:27,00:14:27,00:14:28,,,,,,,,,,,
World Cup,5k,Men,JOHANNESBURG,SOUTH AFRICA,11,9,1998,18:20:00,-26.205,28.049722,68368099999,SF; JOHANNESBURG INTERNATIONAL,20.9,8.1,7.0,3.1,1.3,92.8,8,20,2,18,7.4,12.5,7.3,00:12:39,00:13:14,00:13:47,00:13:54,00:13:58,,,,,,,,,,,
World Cup,5k,Men,MADRID,SPAIN ,20,9,2002,21:15:00,40.4167047,-3.7035825,8222099999,SP; MADRID RETIRO,1.7,18.0,17.0,1.1,0.5,93.9,9,,2,0,18.3,21.8,17.1,00:12:39,00:13:14,00:13:30,00:13:32,00:13:33,,,,,,,,,,,
World Cup,5k,Men,ATHENS,GREECE,16,9,2006,20:20:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,23.8,13.6,3.1,1.3,52.9,2,140,3,0,23.6,23.6,19,00:12:37,00:13:14,00:13:35,00:13:36,00:13:37,,,,,,,,,,,
World Cup,5k,Men,SPLIT,CROATIA,4,9,2010,18:05:00,43.5116383,16.4399659,14445099999,HR; SPLIT MARJAN,0.8,23.2,12.4,0.0,0.0,50.7,2,5,2,362,22.9,22.8,23.9,00:12:37,00:13:14,00:13:58,00:13:58,00:13:59,,,,,,,,,,,
World Cup,5k,Men,MARRAKECH,MOROCCO,13,9,2014,19:30:00,31.6258257,-7.9891608,60230099999,MO; MENARA,4.9,31.0,14.0,5.7,2.4,35.6,0,0,1,0,30.3,27.8,23,00:12:37,00:13:14,00:13:27,00:13:29,00:13:31,,,,,,,,,,,
World Cup,5k,Women,MADRID,SPAIN ,21,9,2002,20:05:00,40.4167047,-3.7035825,8222099999,SP; MADRID RETIRO,1.7,20.0,11.0,5.3,2.2,56.2,3,,2,0,19.5,20.4,15.9,00:14:28,00:16:25,00:15:18,00:15:20,00:15:20,,,,,,,,,,,
World Cup,5k,Women,ATHENS,GREECE,17,9,2006,20:00:00,37.9839412,23.7283052,16716099999,GR; ATHINAI,11.3,21.6,17.8,2.1,0.9,79.0,7,60,3,0,21.9,24.2,19.5,00:14:25,00:15:18,00:14:39,00:15:05,00:15:07,,,,,,,,,,,
World Cup,5k,Women,SPLIT,CROATIA,5,9,2010,19:30:00,43.5116383,16.4399659,14445099999,HR; SPLIT MARJAN,0.8,22.7,12.6,1.0,0.4,52.9,2,30,2,76,22.4,22.5,18.6,00:14:11,00:14:39,00:16:06,00:16:07,00:16:09,,,,,,,,,,,
World Cup,5k,Women,MARRAKECH,MOROCCO,14,9,2014,20:00:00,31.6258257,-7.9891608,60230099999,MO; MENARA,4.9,29.0,15.0,5.1,2.1,42.6,1,0,1,0,28.8,27.1,22.3,00:14:11,00:14:39,00:15:33,00:15:58,00:15:59,,,,,,,,,,,
Common Wealth,5k,Men,Delhi,India,6,10,2010,16:00:00,28.6517178,77.2219388,42182099999,IN; SAFDARJUNG,7.6,28.8,22.3,0.0,0.0,68.0,5,60,5.5,328,32,30.9,30,,,,,,,,,,,,,,,,
Common Wealth,5k,Men,Brisbane,Australia,7,10,1982,16:00:00,-27.468968,153.023499,94578099999,AS; BRISBANE AIRPORT,7.2,15.0,13.0,0.0,0.0,87.8,8,0,10,95,14.9,18.3,14.8,,,,,,,,,,,,,,,,
Olympic,5k,Men,Tokyo,Japan,18,10,1964,16:00:00,35.6828387,139.759454,47662099999,JA; TOKYO,0.7,12.8,9.4,4.6,1.9,79.8,7,0,9,64,12.2,15.8,11.4,,,,,,,,,,,,,,,,
Olympic,5k,Men,Atlanta,USA,3,8,1996,16:00:00,33.7490987,-84.390184,72219013874,GA US; ATLANTA HARTSFIELD INTERNATIONAL AIRPORT,14.1,27.2,21.1,2.1,0.9,69.4,9,0,-5,0,29.1,29.2,24,,,,,,,,,,,,,,,,
Olympic,5k,Men,LONDON,UK,11,8,2012,19:30:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,18.9,12.4,6.7,2.8,66.0,4,30,0,0,18.6,20.3,15.9,,,,,,,,,,,,,,,,
World Championships,5k,Men,Helsinki,Finland,14,8,1983,16:00:00,60.1674098,24.9425769,2986099999,FI; KATAJALUOTO,7.6,15.2,4.7,9.8,4.1,49.5,2,60,2,454,14.1,15.9,12.9,,,,,,,,,,,,,,,,
World Championships,5k,Men,Roma,ITALY,6,9,1987,16:00:00,41.8933203,12.4829321,16239099999,IT; CIAMPINO,14.0,23.0,22.0,3.1,1.3,94.1,8,10,1,107,23.8,27.4,22.9,,,,,,,,,,,,,,,,
World Championships,5k,Men,London,uk,12,8,2017,20:20:00,51.5073219,-0.1276474,3770099999,UK; ST JAMES PARK,1.1,19.0,10.7,4.6,1.9,58.6,3,20,0,0,18.5,19.8,15.2,,,,,,,,,,,,,,,,
World Cup,5k,Men,Montreal,Canada,26,9,1979,16:00:00,45.4972159,-73.610364,71627094792,QC CA; MONTREAL TRUDEAU INT,10.1,16.0,10.0,4.6,1.9,67.6,1,60,-5,267,15.4,17.8,14.7,,,,,,,,,,,,,,,,
